Driver,LapNumber,LapTime,Compound,PitStatus,SessionTime
STR,47,85.0703757991445,SOFT,Running,2024-05-26 15:08:24
STR,54,85.18884203058543,MEDIUM,Running,2024-05-26 15:08:36
RUS,4,87.73027025379947,HARD,Running,2024-05-26 15:08:48
PIA,9,84.079884696998,HARD,Running,2024-05-26 15:09:00
HAM,53,83.31586001852517,SOFT,Running,2024-05-26 15:09:12
SAI,77,88.77025579244243,HARD,Running,2024-05-26 15:09:24
PER,78,85.5450980496714,HARD,Running,2024-05-26 15:09:36
HAM,60,85.35720823354431,SOFT,Running,2024-05-26 15:09:48
PIA,46,86.70778581549193,MEDIUM,In Lap,2024-05-26 15:10:00
VER,54,83.71996135463775,HARD,Running,2024-05-26 15:10:12
LEC,74,86.85089280139766,SOFT,Running,2024-05-26 15:10:24
HAM,37,84.81109096920461,SOFT,Running,2024-05-26 15:10:36
HAM,23,87.52621056603121,SOFT,Running,2024-05-26 15:10:48
LEC,27,82.73927861699367,HARD,Pit,2024-05-26 15:11:00
PER,70,86.31119913833903,HARD,Running,2024-05-26 15:11:12
HAM,66,85.0837813718569,MEDIUM,Running,2024-05-26 15:11:24
LEC,61,84.231642063378,MEDIUM,Running,2024-05-26 15:11:36
LEC,77,86.88842024258292,MEDIUM,Running,2024-05-26 15:11:48
LEC,51,85.23302053886361,MEDIUM,Running,2024-05-26 15:12:00
ALO,50,86.33882303668236,MEDIUM,Running,2024-05-26 15:12:12
PIA,19,87.77828145741535,MEDIUM,Running,2024-05-26 15:12:24
ALO,1,86.92469215959711,SOFT,Running,2024-05-26 15:12:36
VER,40,83.55533195691515,MEDIUM,Running,2024-05-26 15:12:48
SAI,32,84.52485674098112,HARD,In Lap,2024-05-26 15:13:00
ALO,22,86.3267244241534,MEDIUM,Running,2024-05-26 15:13:12
ALO,66,86.92897842283253,HARD,Running,2024-05-26 15:13:24
PIA,40,84.79627870331898,MEDIUM,Running,2024-05-26 15:13:36
SAI,38,85.85613626315013,SOFT,Running,2024-05-26 15:13:48
RUS,48,85.84485679150914,SOFT,Running,2024-05-26 15:14:00
LEC,55,86.09561853309916,HARD,Running,2024-05-26 15:14:12
STR,75,83.37789473262112,MEDIUM,Running,2024-05-26 15:14:24
SAI,55,82.95294216504693,SOFT,Running,2024-05-26 15:14:36
VER,51,81.43337337558948,SOFT,Running,2024-05-26 15:14:48
PER,60,85.69000997170184,MEDIUM,Running,2024-05-26 15:15:00
VER,8,83.04445759113439,HARD,Running,2024-05-26 15:15:12
LEC,68,89.34610614428718,HARD,Running,2024-05-26 15:15:24
SAI,75,86.67740889803927,HARD,Running,2024-05-26 15:15:36
VER,72,83.37263950959974,SOFT,Running,2024-05-26 15:15:48
VER,9,87.5432353387979,MEDIUM,Running,2024-05-26 15:16:00
RUS,2,87.54749694510707,SOFT,Running,2024-05-26 15:16:12
RUS,70,87.69370347886563,SOFT,Running,2024-05-26 15:16:24
SAI,59,84.04547094809135,SOFT,Running,2024-05-26 15:16:36
LEC,19,86.78889780280592,SOFT,Running,2024-05-26 15:16:48
ALO,28,87.7242011148168,MEDIUM,Running,2024-05-26 15:17:00
NOR,72,88.32754286956296,SOFT,Running,2024-05-26 15:17:12
HAM,14,82.75726289706054,SOFT,Running,2024-05-26 15:17:24
STR,24,85.10825860756279,HARD,Running,2024-05-26 15:17:36
HAM,44,83.98078346787815,SOFT,Running,2024-05-26 15:17:48
PIA,56,88.8554236771658,MEDIUM,Running,2024-05-26 15:18:00
RUS,51,86.38390320093804,SOFT,Running,2024-05-26 15:18:12
SAI,32,87.10424604788804,MEDIUM,Running,2024-05-26 15:18:24
HAM,50,86.35743964026291,MEDIUM,Pit,2024-05-26 15:18:36
LEC,41,86.17551405193234,MEDIUM,Running,2024-05-26 15:18:48
STR,66,83.94608138227184,HARD,Running,2024-05-26 15:19:00
HAM,25,84.6962830388756,HARD,Running,2024-05-26 15:19:12
STR,61,85.62872765610236,SOFT,Running,2024-05-26 15:19:24
PER,66,84.3325457208511,SOFT,Running,2024-05-26 15:19:36
LEC,42,84.00029077842886,SOFT,In Lap,2024-05-26 15:19:48
NOR,65,85.129780908697,MEDIUM,Running,2024-05-26 15:20:00
VER,36,84.41074078437943,MEDIUM,In Lap,2024-05-26 15:20:12
STR,76,85.58967076231939,MEDIUM,Running,2024-05-26 15:20:24
LEC,9,84.70283325395931,SOFT,Running,2024-05-26 15:20:36
STR,36,84.26725441291799,SOFT,Running,2024-05-26 15:20:48
STR,38,83.83027651143512,SOFT,Running,2024-05-26 15:21:00
ALO,33,85.51097265608216,SOFT,Running,2024-05-26 15:21:12
ALO,42,87.09893689294334,HARD,Running,2024-05-26 15:21:24
LEC,61,86.6715687971021,HARD,Running,2024-05-26 15:21:36
ALO,46,82.75156166683998,HARD,Running,2024-05-26 15:21:48
PIA,61,87.04755136981963,SOFT,Running,2024-05-26 15:22:00
NOR,18,86.6588562575161,HARD,Running,2024-05-26 15:22:12
SAI,70,87.09709213151542,HARD,In Lap,2024-05-26 15:22:24
LEC,15,87.45050219454599,SOFT,Running,2024-05-26 15:22:36
LEC,48,84.1902231171906,HARD,Running,2024-05-26 15:22:48
PIA,72,84.96035501947233,SOFT,Running,2024-05-26 15:23:00
RUS,13,88.72283432539294,SOFT,Running,2024-05-26 15:23:12
RUS,43,88.61587268666125,SOFT,Running,2024-05-26 15:23:24
ALO,60,85.36214059142877,MEDIUM,Running,2024-05-26 15:23:36
SAI,57,86.5856005644033,SOFT,Running,2024-05-26 15:23:48
ALO,71,86.74307976856831,HARD,Running,2024-05-26 15:24:00
PER,17,88.66376033787635,HARD,Running,2024-05-26 15:24:12
PER,50,86.12150470188854,SOFT,Running,2024-05-26 15:24:24
VER,32,83.31788358213835,MEDIUM,Running,2024-05-26 15:24:36
PER,22,84.64318932870444,MEDIUM,Running,2024-05-26 15:24:48
RUS,55,91.14036598717799,MEDIUM,Running,2024-05-26 15:25:00
NOR,57,83.2344817367377,HARD,Running,2024-05-26 15:25:12
PER,13,85.59050241892965,MEDIUM,Running,2024-05-26 15:25:24
ALO,47,89.66436019245441,MEDIUM,Running,2024-05-26 15:25:36
STR,62,84.06046216478799,SOFT,Running,2024-05-26 15:25:48
LEC,54,80.59158089761259,MEDIUM,Running,2024-05-26 15:26:00
NOR,29,80.92260492426564,MEDIUM,Running,2024-05-26 15:26:12
NOR,22,84.0704148652251,MEDIUM,Running,2024-05-26 15:26:24
ALO,65,82.32671744569812,SOFT,Pit,2024-05-26 15:26:36
LEC,29,87.3669012070725,SOFT,Running,2024-05-26 15:26:48
RUS,48,85.98265939225776,MEDIUM,In Lap,2024-05-26 15:27:00
NOR,5,81.65909288160293,HARD,Running,2024-05-26 15:27:12
VER,35,82.62836839393444,HARD,Running,2024-05-26 15:27:24
ALO,74,87.73225288755631,SOFT,Running,2024-05-26 15:27:36
NOR,71,85.84768630025789,MEDIUM,Running,2024-05-26 15:27:48
SAI,46,88.080536419903,HARD,Running,2024-05-26 15:28:00
LEC,35,87.51421938303518,MEDIUM,Running,2024-05-26 15:28:12
PER,45,83.42906273284814,SOFT,Running,2024-05-26 15:28:24
NOR,13,87.0875425182034,HARD,Running,2024-05-26 15:28:36
ALO,10,86.51313191897408,SOFT,Running,2024-05-26 15:28:48
PER,66,81.96890228232667,MEDIUM,Running,2024-05-26 15:29:00
VER,70,83.04843900738864,SOFT,Running,2024-05-26 15:29:12
PER,72,89.88780687917044,SOFT,Running,2024-05-26 15:29:24
SAI,25,83.83024757171927,SOFT,Running,2024-05-26 15:29:36
RUS,44,86.24073800939958,SOFT,Running,2024-05-26 15:29:48
NOR,60,85.1568286532618,HARD,Running,2024-05-26 15:30:00
HAM,47,85.83070311337981,MEDIUM,Running,2024-05-26 15:30:12
HAM,40,85.27590347740875,HARD,Running,2024-05-26 15:30:24
PER,7,87.23733712729772,MEDIUM,Running,2024-05-26 15:30:36
PIA,46,87.19018351983526,MEDIUM,Running,2024-05-26 15:30:48
LEC,23,85.7122642216337,MEDIUM,Running,2024-05-26 15:31:00
HAM,46,83.87194852151455,MEDIUM,Running,2024-05-26 15:31:12
PIA,13,84.47618008629213,MEDIUM,Running,2024-05-26 15:31:24
HAM,21,82.66334454575224,HARD,Running,2024-05-26 15:31:36
PIA,1,84.89802725683285,MEDIUM,Running,2024-05-26 15:31:48
LEC,19,82.32043463920094,SOFT,Running,2024-05-26 15:32:00
STR,60,85.89392495948233,HARD,In Lap,2024-05-26 15:32:12
HAM,33,86.0327968115841,HARD,Running,2024-05-26 15:32:24
SAI,4,87.30945353097347,MEDIUM,Running,2024-05-26 15:32:36
NOR,3,83.3038455721539,SOFT,In Lap,2024-05-26 15:32:48
PIA,52,83.42604845804783,SOFT,In Lap,2024-05-26 15:33:00
NOR,28,88.24446246334126,MEDIUM,Running,2024-05-26 15:33:12
ALO,70,83.0362851666867,MEDIUM,Running,2024-05-26 15:33:24
ALO,70,89.19218919423422,SOFT,Running,2024-05-26 15:33:36
LEC,55,83.83698519026278,HARD,Running,2024-05-26 15:33:48
PIA,57,83.84956506705556,HARD,Pit,2024-05-26 15:34:00
VER,16,87.01705772228473,MEDIUM,Running,2024-05-26 15:34:12
ALO,24,86.48890475165591,HARD,Running,2024-05-26 15:34:24
LEC,69,88.4547662662701,HARD,Running,2024-05-26 15:34:36
ALO,41,82.09565252598561,SOFT,Running,2024-05-26 15:34:48
ALO,77,86.46054377004916,HARD,Running,2024-05-26 15:35:00
VER,47,85.41724760225374,SOFT,Running,2024-05-26 15:35:12
HAM,76,83.56188950201887,MEDIUM,Running,2024-05-26 15:35:24
PER,69,88.88665120740194,MEDIUM,In Lap,2024-05-26 15:35:36
STR,31,85.92362963798956,SOFT,Running,2024-05-26 15:35:48
ALO,30,85.38687160672936,SOFT,Running,2024-05-26 15:36:00
ALO,18,86.31721120606893,MEDIUM,Running,2024-05-26 15:36:12
SAI,44,82.38896231919702,SOFT,In Lap,2024-05-26 15:36:24
STR,27,83.25250915424215,MEDIUM,Running,2024-05-26 15:36:36
VER,26,84.90128191763229,MEDIUM,Running,2024-05-26 15:36:48
NOR,60,86.06952302542972,MEDIUM,Running,2024-05-26 15:37:00
PIA,18,87.79434186608084,MEDIUM,Running,2024-05-26 15:37:12
ALO,56,83.9071417874417,MEDIUM,Running,2024-05-26 15:37:24
PER,31,83.49607562460355,MEDIUM,Pit,2024-05-26 15:37:36
PIA,59,86.4025674601563,HARD,Running,2024-05-26 15:37:48
STR,2,85.25538358134204,HARD,Running,2024-05-26 15:38:00
PIA,39,82.0417060834981,MEDIUM,Running,2024-05-26 15:38:12
HAM,61,83.8469241479109,HARD,Pit,2024-05-26 15:38:24
ALO,63,85.17281762385346,SOFT,Running,2024-05-26 15:38:36
PIA,18,85.22243368251945,SOFT,Running,2024-05-26 15:38:48
NOR,17,85.66174489109981,MEDIUM,Running,2024-05-26 15:39:00
NOR,39,83.15942479191598,HARD,Running,2024-05-26 15:39:12
ALO,71,85.2641734580658,SOFT,Running,2024-05-26 15:39:24
RUS,54,87.20474107856019,SOFT,Running,2024-05-26 15:39:36
NOR,76,80.30225825870912,SOFT,Running,2024-05-26 15:39:48
PIA,35,84.99169801504938,SOFT,Running,2024-05-26 15:40:00
LEC,11,82.5084526721134,HARD,Running,2024-05-26 15:40:12
NOR,61,85.4419829602296,SOFT,Running,2024-05-26 15:40:24
STR,44,82.79138719421024,SOFT,Pit,2024-05-26 15:40:36
RUS,68,85.74133416282551,SOFT,Pit,2024-05-26 15:40:48
PIA,25,88.42794549072023,MEDIUM,Running,2024-05-26 15:41:00
VER,48,83.73697358003209,SOFT,Pit,2024-05-26 15:41:12
SAI,32,83.99800631791007,SOFT,Running,2024-05-26 15:41:24
VER,4,84.65426757102095,HARD,Running,2024-05-26 15:41:36
HAM,38,86.07362787581303,SOFT,Running,2024-05-26 15:41:48
SAI,63,83.66571671197303,SOFT,Running,2024-05-26 15:42:00
HAM,47,84.81561992018054,SOFT,Running,2024-05-26 15:42:12
SAI,1,84.29491755835171,MEDIUM,Running,2024-05-26 15:42:24
SAI,3,84.66025050947455,HARD,Running,2024-05-26 15:42:36
LEC,62,86.094740380253,HARD,Running,2024-05-26 15:42:48
PER,64,86.4919148932228,MEDIUM,Running,2024-05-26 15:43:00
STR,17,82.84175883573126,MEDIUM,Running,2024-05-26 15:43:12
VER,78,86.08771457579336,HARD,Running,2024-05-26 15:43:24
NOR,62,91.16237085610413,SOFT,Running,2024-05-26 15:43:36
PIA,35,88.27960516682165,HARD,Running,2024-05-26 15:43:48
RUS,13,84.34465628567428,MEDIUM,Running,2024-05-26 15:44:00
STR,35,85.73742635171496,SOFT,Running,2024-05-26 15:44:12
HAM,43,85.43955912169737,HARD,Running,2024-05-26 15:44:24
LEC,2,86.32701849414364,SOFT,Running,2024-05-26 15:44:36
HAM,56,84.74001374715193,SOFT,Running,2024-05-26 15:44:48
PER,77,85.01553029566897,MEDIUM,In Lap,2024-05-26 15:45:00
RUS,51,84.18451688823507,HARD,Running,2024-05-26 15:45:12
LEC,54,87.47178944132952,MEDIUM,Running,2024-05-26 15:45:24
HAM,16,86.05974818504289,HARD,Running,2024-05-26 15:45:36
PER,18,86.07340088723804,HARD,Running,2024-05-26 15:45:48
PIA,7,87.69308246241272,SOFT,In Lap,2024-05-26 15:46:00
PIA,45,87.71971175075706,SOFT,Running,2024-05-26 15:46:12
HAM,36,87.3800964588634,SOFT,Running,2024-05-26 15:46:24
STR,41,87.66569534780173,MEDIUM,Running,2024-05-26 15:46:36
RUS,42,88.31280256154596,SOFT,Running,2024-05-26 15:46:48
ALO,7,83.76008554698828,MEDIUM,Running,2024-05-26 15:47:00
STR,15,84.96237948651914,SOFT,Running,2024-05-26 15:47:12
PIA,60,86.77610699902209,MEDIUM,Running,2024-05-26 15:47:24
RUS,40,83.90604676203822,HARD,Running,2024-05-26 15:47:36
PER,37,84.84614207188159,MEDIUM,Running,2024-05-26 15:47:48
LEC,66,85.84995099806005,MEDIUM,Running,2024-05-26 15:48:00
SAI,55,85.0857560375228,MEDIUM,Running,2024-05-26 15:48:12
HAM,77,85.61883374881775,HARD,Running,2024-05-26 15:48:24
VER,56,83.43829490060716,MEDIUM,Running,2024-05-26 15:48:36
RUS,44,85.43204152616904,HARD,Running,2024-05-26 15:48:48
NOR,57,85.74124331912552,SOFT,Running,2024-05-26 15:49:00
PER,6,88.40700786159846,SOFT,Running,2024-05-26 15:49:12
ALO,32,85.0164670064115,HARD,Running,2024-05-26 15:49:24
SAI,74,84.32952521264008,MEDIUM,Running,2024-05-26 15:49:36
NOR,18,86.78329930701261,SOFT,Running,2024-05-26 15:49:48
ALO,68,79.78545191135974,MEDIUM,Running,2024-05-26 15:50:00
VER,73,84.92877278019968,MEDIUM,Running,2024-05-26 15:50:12
PIA,7,84.57531576891739,HARD,Running,2024-05-26 15:50:24
STR,8,85.96965898225207,SOFT,Running,2024-05-26 15:50:36
HAM,64,87.74320725781313,HARD,Running,2024-05-26 15:50:48
LEC,7,88.29230615802243,HARD,Running,2024-05-26 15:51:00
ALO,41,85.94450583525422,HARD,Running,2024-05-26 15:51:12
SAI,40,82.70696931940066,HARD,Running,2024-05-26 15:51:24
RUS,3,84.57446410858584,MEDIUM,Running,2024-05-26 15:51:36
PIA,17,84.77180977510345,SOFT,Running,2024-05-26 15:51:48
RUS,66,86.16098776644384,SOFT,Running,2024-05-26 15:52:00
SAI,52,85.60124377228878,SOFT,Running,2024-05-26 15:52:12
RUS,22,84.26106336989461,MEDIUM,Running,2024-05-26 15:52:24
ALO,4,83.24703280455036,MEDIUM,Running,2024-05-26 15:52:36
PER,6,83.93656158064243,HARD,In Lap,2024-05-26 15:52:48
RUS,38,83.87037560958204,HARD,Running,2024-05-26 15:53:00
STR,26,88.4188385883649,HARD,In Lap,2024-05-26 15:53:12
VER,11,84.11461450864807,HARD,Running,2024-05-26 15:53:24
LEC,17,85.60824490028926,SOFT,Running,2024-05-26 15:53:36
ALO,31,87.24319453502567,HARD,Running,2024-05-26 15:53:48
NOR,77,85.85081691557878,MEDIUM,Running,2024-05-26 15:54:00
SAI,35,83.54519524629858,MEDIUM,Running,2024-05-26 15:54:12
PIA,16,87.27315305003872,MEDIUM,Running,2024-05-26 15:54:24
ALO,18,86.13753681546606,HARD,Running,2024-05-26 15:54:36
PER,62,81.56612207546227,SOFT,Running,2024-05-26 15:54:48
PIA,27,87.74229858478971,SOFT,Running,2024-05-26 15:55:00
STR,35,87.07208346558603,HARD,In Lap,2024-05-26 15:55:12
SAI,45,86.10930087557445,HARD,Pit,2024-05-26 15:55:24
PIA,35,88.44257427425198,MEDIUM,Pit,2024-05-26 15:55:36
RUS,28,87.0308418663226,MEDIUM,Running,2024-05-26 15:55:48
ALO,9,87.53029525579117,SOFT,Running,2024-05-26 15:56:00
VER,76,87.36552286329336,MEDIUM,Running,2024-05-26 15:56:12
SAI,15,86.86267918333922,MEDIUM,Running,2024-05-26 15:56:24
HAM,21,82.27641087695314,HARD,In Lap,2024-05-26 15:56:36
STR,52,82.49135893571949,SOFT,Running,2024-05-26 15:56:48
LEC,35,87.03151286911717,HARD,Running,2024-05-26 15:57:00
SAI,51,87.71697133033524,SOFT,Running,2024-05-26 15:57:12
PER,55,84.23068788437685,HARD,Running,2024-05-26 15:57:24
ALO,77,83.49522688122117,SOFT,Running,2024-05-26 15:57:36
RUS,44,85.97277024622832,MEDIUM,Running,2024-05-26 15:57:48
LEC,65,82.88630143753927,SOFT,Running,2024-05-26 15:58:00
LEC,25,85.19598388057712,SOFT,Running,2024-05-26 15:58:12
STR,47,84.86080834767252,HARD,Running,2024-05-26 15:58:24
PIA,56,85.09597793459717,SOFT,Running,2024-05-26 15:58:36
PER,38,88.89197583222955,SOFT,Running,2024-05-26 15:58:48
PIA,11,84.35881537477069,SOFT,Running,2024-05-26 15:59:00
RUS,67,85.5961356491012,HARD,Running,2024-05-26 15:59:12
LEC,15,83.13811883681537,SOFT,Running,2024-05-26 15:59:24
PER,1,87.19267326644842,HARD,Running,2024-05-26 15:59:36
PER,7,85.17674605660756,MEDIUM,Running,2024-05-26 15:59:48
NOR,1,87.62095484149998,HARD,Running,2024-05-26 16:00:00
ALO,49,81.07720719616368,SOFT,Running,2024-05-26 16:00:12
LEC,73,85.3953642336569,MEDIUM,Running,2024-05-26 16:00:24
LEC,29,85.73782956418184,SOFT,Running,2024-05-26 16:00:36
PER,26,87.14074190022988,HARD,Running,2024-05-26 16:00:48
PIA,45,84.34440218658366,MEDIUM,Running,2024-05-26 16:01:00
LEC,71,86.91628466590409,MEDIUM,Running,2024-05-26 16:01:12
PER,12,84.55061607384853,MEDIUM,Running,2024-05-26 16:01:24
LEC,32,85.66876292202754,SOFT,Running,2024-05-26 16:01:36
PER,20,87.15951280305896,MEDIUM,Running,2024-05-26 16:01:48
NOR,51,83.82641486521219,MEDIUM,Running,2024-05-26 16:02:00
ALO,36,86.8330524073156,MEDIUM,Running,2024-05-26 16:02:12
PER,67,86.10282462957484,MEDIUM,Running,2024-05-26 16:02:24
LEC,1,84.89938656424691,HARD,Running,2024-05-26 16:02:36
RUS,27,84.29722812833523,SOFT,Running,2024-05-26 16:02:48
ALO,40,81.71850803795856,SOFT,Running,2024-05-26 16:03:00
NOR,14,85.3555212785539,MEDIUM,Running,2024-05-26 16:03:12
PER,69,84.90239698979832,HARD,Running,2024-05-26 16:03:24
RUS,6,86.65043716563405,MEDIUM,Pit,2024-05-26 16:03:36
PER,33,86.4683963388882,SOFT,Running,2024-05-26 16:03:48
PIA,55,87.42621114785052,SOFT,Running,2024-05-26 16:04:00
LEC,19,87.49211271123492,SOFT,Running,2024-05-26 16:04:12
SAI,77,91.17996817929414,MEDIUM,Running,2024-05-26 16:04:24
STR,29,86.42458794396741,MEDIUM,Running,2024-05-26 16:04:36
VER,61,83.95115293906461,HARD,Running,2024-05-26 16:04:48
PIA,70,86.98714738054251,HARD,Running,2024-05-26 16:05:00
RUS,24,88.3906273017689,SOFT,Running,2024-05-26 16:05:12
PIA,23,86.3548151838883,SOFT,Running,2024-05-26 16:05:24
HAM,10,81.67627610062385,HARD,Running,2024-05-26 16:05:36
PER,54,86.4996483672053,SOFT,Running,2024-05-26 16:05:48
PER,41,84.36623067491126,HARD,Running,2024-05-26 16:06:00
VER,49,83.12053341585695,MEDIUM,Running,2024-05-26 16:06:12
VER,17,85.83603619194737,SOFT,Running,2024-05-26 16:06:24
HAM,56,82.75353303129158,SOFT,Running,2024-05-26 16:06:36
LEC,45,87.34166478773219,HARD,Running,2024-05-26 16:06:48
STR,30,86.81558250137846,MEDIUM,Running,2024-05-26 16:07:00
SAI,44,85.3439959075516,SOFT,Running,2024-05-26 16:07:12
SAI,74,84.50985918202633,SOFT,Running,2024-05-26 16:07:24
NOR,55,85.16862128209725,HARD,Running,2024-05-26 16:07:36
NOR,19,83.68035255431613,MEDIUM,Running,2024-05-26 16:07:48
LEC,29,85.36132027425461,HARD,Running,2024-05-26 16:08:00
NOR,2,80.37997366051161,MEDIUM,Running,2024-05-26 16:08:12
NOR,36,85.65967793416837,MEDIUM,Running,2024-05-26 16:08:24
HAM,19,85.70559589486005,HARD,Running,2024-05-26 16:08:36
HAM,7,87.02126940256333,HARD,Pit,2024-05-26 16:08:48
NOR,26,86.03966083678816,MEDIUM,Running,2024-05-26 16:09:00
PIA,38,87.2592025713687,HARD,Running,2024-05-26 16:09:12
ALO,3,86.48465599629431,SOFT,Running,2024-05-26 16:09:24
ALO,66,87.36574368673102,SOFT,Running,2024-05-26 16:09:36
LEC,71,90.21856511518659,SOFT,In Lap,2024-05-26 16:09:48
SAI,43,86.25603085550706,SOFT,Running,2024-05-26 16:10:00
VER,62,85.83124346058125,SOFT,Running,2024-05-26 16:10:12
LEC,71,87.63668805828269,HARD,Running,2024-05-26 16:10:24
NOR,24,84.65718329501335,MEDIUM,Running,2024-05-26 16:10:36
HAM,39,85.28546202126225,HARD,Running,2024-05-26 16:10:48
PER,68,86.25779031290142,SOFT,Running,2024-05-26 16:11:00
PIA,44,85.6303470679113,SOFT,Running,2024-05-26 16:11:12
RUS,5,85.6222441934416,HARD,Running,2024-05-26 16:11:24
HAM,55,87.11960256598736,HARD,Running,2024-05-26 16:11:36
ALO,30,82.44710128886479,MEDIUM,Running,2024-05-26 16:11:48
HAM,29,89.16022634125002,SOFT,Running,2024-05-26 16:12:00
PIA,26,86.3746200323722,HARD,Running,2024-05-26 16:12:12
VER,26,84.77952960633434,MEDIUM,Running,2024-05-26 16:12:24
NOR,37,88.43049523502782,SOFT,Running,2024-05-26 16:12:36
PER,53,85.68636129126672,SOFT,Running,2024-05-26 16:12:48
ALO,30,85.73381736767327,SOFT,Running,2024-05-26 16:13:00
ALO,3,85.11353409116407,HARD,Running,2024-05-26 16:13:12
STR,43,88.1418485949616,SOFT,In Lap,2024-05-26 16:13:24
SAI,7,85.4831682374978,SOFT,In Lap,2024-05-26 16:13:36
VER,49,84.49485126145056,MEDIUM,Running,2024-05-26 16:13:48
ALO,73,87.29779134394774,HARD,Running,2024-05-26 16:14:00
SAI,41,87.62931967635966,MEDIUM,Running,2024-05-26 16:14:12
ALO,77,88.39189496460985,HARD,Running,2024-05-26 16:14:24
NOR,54,86.64047827568935,SOFT,Running,2024-05-26 16:14:36
SAI,69,87.56327969143767,MEDIUM,Running,2024-05-26 16:14:48
PIA,27,85.03334425332308,HARD,Running,2024-05-26 16:15:00
STR,8,87.34643895590695,HARD,Running,2024-05-26 16:15:12
NOR,32,86.83654069068096,SOFT,In Lap,2024-05-26 16:15:24
PIA,64,86.4548284840968,SOFT,Pit,2024-05-26 16:15:36
PER,10,82.69717543061935,MEDIUM,Running,2024-05-26 16:15:48
VER,13,84.80128684762066,MEDIUM,Running,2024-05-26 16:16:00
VER,63,85.41771298797626,HARD,Running,2024-05-26 16:16:12
RUS,35,86.45687284902341,MEDIUM,Running,2024-05-26 16:16:24
RUS,61,89.82132679570402,SOFT,Running,2024-05-26 16:16:36
SAI,54,87.04663904943376,MEDIUM,Running,2024-05-26 16:16:48
VER,8,84.04197595061154,MEDIUM,Pit,2024-05-26 16:17:00
SAI,29,84.63556166427159,HARD,Running,2024-05-26 16:17:12
RUS,41,88.00175466423119,SOFT,Running,2024-05-26 16:17:24
PER,30,84.55640361458784,HARD,Running,2024-05-26 16:17:36
ALO,21,87.33366809553843,SOFT,Running,2024-05-26 16:17:48
PIA,76,85.71099976242422,SOFT,Running,2024-05-26 16:18:00
HAM,11,85.20049990896044,HARD,Running,2024-05-26 16:18:12
SAI,2,84.58368229807574,MEDIUM,Running,2024-05-26 16:18:24
PER,50,80.01643586232156,HARD,Running,2024-05-26 16:18:36
PIA,41,86.47155202356144,MEDIUM,Running,2024-05-26 16:18:48
VER,66,83.60616642658188,HARD,Running,2024-05-26 16:19:00
ALO,3,82.94693832042327,HARD,Running,2024-05-26 16:19:12
PIA,51,85.94599446339453,MEDIUM,In Lap,2024-05-26 16:19:24
STR,68,87.353177180324,MEDIUM,Running,2024-05-26 16:19:36
RUS,25,82.44574544143309,MEDIUM,Running,2024-05-26 16:19:48
PIA,30,87.30611191376465,HARD,Running,2024-05-26 16:20:00
HAM,11,83.87422933836893,MEDIUM,Running,2024-05-26 16:20:12
PER,17,86.66807590085926,MEDIUM,Running,2024-05-26 16:20:24
ALO,26,86.5421085670233,MEDIUM,Running,2024-05-26 16:20:36
NOR,23,85.12804179279253,SOFT,Running,2024-05-26 16:20:48
PIA,56,85.55377128221069,MEDIUM,Pit,2024-05-26 16:21:00
LEC,52,84.78683941774008,MEDIUM,Running,2024-05-26 16:21:12
HAM,48,85.97436706246948,MEDIUM,Running,2024-05-26 16:21:24
HAM,20,85.9584709674275,SOFT,Running,2024-05-26 16:21:36
LEC,2,83.83700663283474,SOFT,Running,2024-05-26 16:21:48
STR,31,83.05590253834771,MEDIUM,Running,2024-05-26 16:22:00
NOR,27,87.31503752974287,MEDIUM,Running,2024-05-26 16:22:12
RUS,2,85.8672192251781,MEDIUM,Running,2024-05-26 16:22:24
PER,78,87.06570530936865,MEDIUM,Running,2024-05-26 16:22:36
ALO,4,84.29327319664087,SOFT,Running,2024-05-26 16:22:48
PER,13,84.01601081196941,MEDIUM,Running,2024-05-26 16:23:00
NOR,35,83.67869352983426,SOFT,Running,2024-05-26 16:23:12
PER,72,85.17463635965359,HARD,Running,2024-05-26 16:23:24
LEC,66,85.91840331765823,SOFT,Running,2024-05-26 16:23:36
